System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
11:16:09:630,1282838584479352,1.0011,1124,2.0816,2.0818,0.5783,0.2574,0.2574,0.0715,0.0000,0.0000,0.0000,
11:16:10:632,1282841790774160,2.0031,842,1.3144,3.3967,0.9435,0.0031,0.2605,0.0724,0.0000,0.0000,0.0000,
11:16:11:633,1282844993813788,3.0041,3505,12.0104,15.4130,4.2814,6.6230,6.8867,1.9130,0.0000,0.0000,0.0000,
11:16:12:633,1282848196047287,4.0048,3596,15.8225,31.2399,8.6777,7.5296,14.4184,4.0051,0.0000,0.0000,0.0000,
11:16:13:634,1282851398031147,5.0054,3599,14.0989,45.3414,12.5948,5.9862,20.4057,5.6683,0.0000,0.0000,0.0000,
11:16:14:635,1282854600207607,6.0061,3595,14.2371,59.5815,16.5504,6.0809,26.4879,7.3577,0.0000,0.0000,0.0000,
11:16:15:635,1282857802218586,7.0067,3596,14.8969,74.4814,20.6893,6.5239,33.0131,9.1703,0.0000,0.0000,0.0000,
11:16:16:637,1282861007620954,8.0084,1203,3.7214,78.2036,21.7232,1.1291,34.1424,9.4840,0.0000,0.0000,0.0000,
11:16:17:639,1282864214170560,9.0104,950,1.3052,79.5094,22.0859,0.0001,34.1425,9.4840,0.0000,0.0000,0.0000,
11:16:18:641,1282867420431920,10.0124,860,1.3088,80.8189,22.4497,0.0000,34.1425,9.4840,0.0000,0.0000,0.0000,
11:16:19:642,1282870623132602,11.0132,2762,1.9312,82.7510,22.9864,0.2917,34.4343,9.5651,0.0000,0.0000,0.0000,
11:16:20:642,1282873825089885,12.0139,3232,2.3457,85.0972,23.6381,0.3089,34.7433,9.6509,0.0000,0.0000,0.0000,
11:16:21:689,1282877174726135,13.0606,2744,2.3978,87.6050,24.3347,0.3301,35.0885,9.7468,0.0000,0.0000,0.0000,
11:16:22:691,1282880380284704,14.0623,858,1.6307,89.2362,24.7878,0.0963,35.1848,9.7736,0.0000,0.0000,0.0000,
11:16:23:693,1282883586388396,15.0643,919,1.2996,90.5364,25.1490,0.0000,35.1848,9.7736,0.0000,0.0000,0.0000,
11:16:24:695,1282886792419806,16.0661,835,1.2982,91.8353,25.5098,0.0000,35.1848,9.7736,0.0000,0.0000,0.0000,
11:16:25:696,1282889995559732,17.0671,3086,8.7146,100.5536,27.9316,3.2897,38.4760,10.6878,0.0000,0.0000,0.0000,
11:16:26:696,1282893197805632,18.0678,3580,13.3620,113.9189,31.6441,5.5569,44.0342,12.2317,0.0000,0.0000,0.0000,
11:16:27:697,1282896399928119,19.0685,3594,14.0373,127.9594,35.5443,6.0087,50.0443,13.9012,0.0000,0.0000,0.0000,
11:16:28:698,1282899602069934,20.0692,3594,9.3285,137.2897,38.1360,3.6834,53.7284,14.9246,0.0000,0.0000,0.0000,
11:16:29:698,1282902804159208,21.0698,3584,13.8357,151.1287,41.9802,5.7961,59.5258,16.5349,0.0000,0.0000,0.0000,
11:16:30:699,1282906006202391,22.0705,3593,12.9730,164.1042,45.5845,5.2870,64.8138,18.0038,0.0000,0.0000,0.0000,
11:16:31:700,1282909208355575,23.0711,3591,13.6142,177.7216,49.3671,5.6726,70.4878,19.5799,0.0000,0.0000,0.0000,
11:16:32:700,1282912410424340,24.0718,3599,12.8204,190.5448,52.9291,5.2175,75.7064,21.0296,0.0000,0.0000,0.0000,
