System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
01:40:27:725,619345502804892,1.0014,2243,2.2772,2.2775,0.6326,0.2892,0.2892,0.0803,0.0000,0.0000,0.0000,
01:40:28:727,619348709297264,2.0035,900,1.3453,3.6234,1.0065,0.0083,0.2975,0.0826,0.0000,0.0000,0.0000,
01:40:29:728,619351912111776,3.0044,3506,10.5256,14.1538,3.9316,5.8934,6.1935,1.7204,0.0000,0.0000,0.0000,
01:40:30:729,619355114425792,4.0051,3471,11.8727,26.0292,7.2303,5.3987,11.5934,3.2204,0.0000,0.0000,0.0000,
01:40:31:730,619358316467246,5.0057,3578,13.9921,40.0242,11.1178,5.9189,17.5136,4.8649,0.0000,0.0000,0.0000,
01:40:32:730,619361518470123,6.0064,3600,13.5146,53.5416,14.8727,5.6479,23.1626,6.4341,0.0000,0.0000,0.0000,
01:40:33:731,619364720469096,7.0070,3595,13.2750,66.8191,18.5609,5.5601,28.7238,7.9788,0.0000,0.0000,0.0000,
01:40:34:733,619367926306432,8.0088,1171,5.5274,72.3477,20.0966,1.9606,30.6848,8.5236,0.0000,0.0000,0.0000,
01:40:35:735,619371132578464,9.0108,1066,1.3160,73.6644,20.4623,0.0010,30.6859,8.5238,0.0000,0.0000,0.0000,
01:40:37:12,619375220511728,10.2882,846,1.3072,75.3325,20.9257,0.0005,30.6865,8.5240,0.0000,0.0000,0.0000,
01:40:38:13,619378424864784,11.2896,989,1.4207,76.7538,21.3205,0.0271,30.7136,8.5315,0.0000,0.0000,0.0000,
01:40:39:15,619381630464944,12.2914,842,1.3803,78.1345,21.7040,0.0176,30.7311,8.5364,0.0000,0.0000,0.0000,
01:40:40:17,619384835677040,13.2930,975,1.3065,79.4416,22.0671,0.0000,30.7311,8.5364,0.0000,0.0000,0.0000,
01:40:41:19,619388041759664,14.2949,840,1.3192,80.7612,22.4337,0.0024,30.7336,8.5371,0.0000,0.0000,0.0000,
01:40:42:74,619391417387838,15.3498,837,1.3430,82.1759,22.8266,0.0070,30.7409,8.5391,0.0000,0.0000,0.0000,
01:40:43:75,619394620085495,16.3506,3595,11.2440,93.4247,25.9513,4.5921,35.3350,9.8153,0.0000,0.0000,0.0000,
01:40:44:75,619397822015328,17.3512,3592,14.0464,107.4736,29.8538,5.9333,41.2693,11.4637,0.0000,0.0000,0.0000,
01:40:45:76,619401023989975,18.3518,3593,13.8223,121.2985,33.6940,5.8513,47.1218,13.0894,0.0000,0.0000,0.0000,
01:40:46:76,619404225963505,19.3525,3594,13.7228,135.0239,37.5066,5.7903,52.9132,14.6981,0.0000,0.0000,0.0000,
01:40:47:77,619407427987979,20.3531,3588,13.9763,149.0029,41.3897,5.9414,58.8557,16.3488,0.0000,0.0000,0.0000,
01:40:48:78,619410630183156,21.3538,3586,13.9980,163.0037,45.2788,5.8016,64.6585,17.9607,0.0000,0.0000,0.0000,
01:40:49:78,619413832486173,22.3545,3598,13.7180,176.7256,49.0905,5.7030,70.3632,19.5453,0.0000,0.0000,0.0000,
01:40:50:79,619417034435595,23.3551,3570,14.1118,190.8401,53.0111,6.0179,76.3822,21.2173,0.0000,0.0000,0.0000,
