System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
07:27:40:862,686011439447799,1.0009,2725,2.1449,2.1451,0.5959,0.2704,0.2704,0.0751,0.0000,0.0000,0.0000,
07:27:41:864,686014645585776,2.0028,1059,1.4472,3.5928,0.9980,0.0471,0.3175,0.0882,0.0000,0.0000,0.0000,
07:27:42:865,686017848665053,3.0038,3323,9.7417,13.3392,3.7053,5.2205,5.5405,1.5390,0.0000,0.0000,0.0000,
07:27:43:866,686021050804712,4.0045,3586,9.7557,23.0973,6.4159,4.7037,10.2454,2.8460,0.0000,0.0000,0.0000,
07:27:44:867,686024252928922,5.0051,3569,14.0766,37.1767,10.3269,5.9197,16.1663,4.4906,0.0000,0.0000,0.0000,
07:27:45:867,686027455038650,6.0058,3597,14.0213,51.2014,14.2226,5.9009,22.0686,6.1302,0.0000,0.0000,0.0000,
07:27:46:868,686030657019636,7.0064,3597,14.0368,65.2408,18.1225,5.8870,27.9567,7.7658,0.0000,0.0000,0.0000,
07:27:47:869,686033860314543,8.0074,2473,5.5788,70.8208,19.6724,1.9621,29.9193,8.3109,0.0000,0.0000,0.0000,
07:27:49:149,686037955629608,9.2872,1479,1.6248,72.8978,20.2494,0.0898,30.0340,8.3428,0.0000,0.0000,0.0000,
07:27:50:151,686041162363840,10.2893,1013,1.3817,74.2802,20.6334,0.0182,30.0522,8.3478,0.0000,0.0000,0.0000,
07:27:51:152,686044367777085,11.2910,1006,1.3080,75.5888,20.9969,0.0001,30.0523,8.3479,0.0000,0.0000,0.0000,
07:27:52:154,686047574170144,12.2930,924,1.3412,76.9305,21.3696,0.0059,30.0582,8.3495,0.0000,0.0000,0.0000,
07:27:53:157,686050780830896,13.2951,829,1.2874,78.2186,21.7274,0.0000,30.0582,8.3495,0.0000,0.0000,0.0000,
07:27:54:239,686054245615150,14.3779,3445,5.8196,84.5172,23.4770,2.0015,32.2244,8.9512,0.0000,0.0000,0.0000,
07:27:55:240,686057447596241,15.3785,3574,14.1968,98.7167,27.4213,5.9500,38.1755,10.6043,0.0000,0.0000,0.0000,
07:27:56:241,686060649577195,16.3791,3588,13.6545,112.3738,31.2149,5.6731,43.8497,12.1805,0.0000,0.0000,0.0000,
07:27:57:241,686063851603630,17.3797,3592,13.8078,126.1843,35.0512,5.7441,49.5949,13.7764,0.0000,0.0000,0.0000,
07:27:58:242,686067053645652,18.3804,3534,12.9409,139.1279,38.6466,5.2850,54.8810,15.2447,0.0000,0.0000,0.0000,
07:27:59:242,686070255652916,19.3810,3598,13.7445,152.8753,42.4654,5.7359,60.6181,16.8384,0.0000,0.0000,0.0000,
07:28:00:243,686073457705236,20.3816,3556,13.4058,166.2836,46.1899,5.5742,66.1934,18.3870,0.0000,0.0000,0.0000,
07:28:01:244,686076659801032,21.3823,3598,13.5699,179.8567,49.9602,5.5821,71.7768,19.9380,0.0000,0.0000,0.0000,
07:28:02:244,686079861808343,22.3829,3597,13.8330,193.6924,53.8035,5.7370,77.5150,21.5319,0.0000,0.0000,0.0000,
07:28:03:245,686083063896727,23.3836,3596,13.7368,207.4319,57.6200,5.6884,83.2044,23.1123,0.0000,0.0000,0.0000,
07:28:04:246,686086266329056,24.3843,3266,13.3418,220.7766,61.3268,5.4702,88.6758,24.6322,0.0000,0.0000,0.0000,
