System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
07:32:31:843,1516381310812736,1.0005,3554,19.6103,19.6117,5.4477,10.4627,10.4634,2.9065,0.0000,0.0000,0.0000,
07:32:32:844,1516384512973564,2.0012,2251,9.0570,28.6707,7.9641,3.4844,13.9485,3.8746,0.0000,0.0000,0.0000,
07:32:33:844,1516387715005309,3.0018,2672,4.9044,33.5760,9.3267,1.5447,15.4935,4.3037,0.0000,0.0000,0.0000,
07:32:34:845,1516390917173852,4.0025,3094,5.9674,39.5446,10.9846,2.0589,17.5528,4.8758,0.0000,0.0000,0.0000,
07:32:35:846,1516394120914967,5.0037,1457,6.2527,45.7986,12.7218,2.1565,19.7097,5.4749,0.0000,0.0000,0.0000,
07:32:36:847,1516397324055484,6.0047,2602,1.3949,47.1939,13.1094,0.0637,19.7734,5.4926,0.0000,0.0000,0.0000,
07:32:37:848,1516400526195662,7.0053,2884,5.1455,52.3407,14.5391,1.6045,21.3783,5.9384,0.0000,0.0000,0.0000,
07:32:38:850,1516403732269344,8.0072,993,1.6763,54.0174,15.0048,0.1779,21.5563,5.9879,0.0000,0.0000,0.0000,
07:32:39:852,1516406939032240,9.0093,886,1.2022,55.2202,15.3389,0.0052,21.5615,5.9893,0.0000,0.0000,0.0000,
07:32:40:854,1516410144200224,10.0110,977,2.2373,57.4586,15.9607,0.3800,21.9417,6.0949,0.0000,0.0000,0.0000,
07:32:41:854,1516413346733716,11.0118,3599,12.3030,69.7662,19.3795,4.7779,26.7214,7.4226,0.0000,0.0000,0.0000,
07:32:42:856,1516416552079834,12.0134,1412,1.5798,71.3464,19.8184,0.1052,26.8266,7.4518,0.0000,0.0000,0.0000,
07:32:43:858,1516419757653904,13.0152,1234,1.2079,72.5548,20.1541,0.0125,26.8391,7.4553,0.0000,0.0000,0.0000,
07:32:44:860,1516422964361488,14.0173,898,1.2372,73.7927,20.4980,0.0120,26.8511,7.4586,0.0000,0.0000,0.0000,
07:32:45:862,1516426171179088,15.0194,832,1.1506,74.9438,20.8177,0.0001,26.8512,7.4587,0.0000,0.0000,0.0000,
07:32:46:864,1516429377425398,16.0213,1002,1.2441,76.1886,21.1635,0.0028,26.8540,7.4594,0.0000,0.0000,0.0000,
07:32:47:865,1516432580188571,17.0222,3043,1.7133,77.9026,21.6396,0.1945,27.0486,7.5135,0.0000,0.0000,0.0000,
07:32:48:867,1516435786209504,18.0241,1286,3.3125,81.2160,22.5600,0.8713,27.9201,7.7556,0.0000,0.0000,0.0000,
07:32:49:868,1516438990835886,19.0255,1326,1.2186,82.4352,22.8987,0.0143,27.9344,7.7596,0.0000,0.0000,0.0000,
07:32:50:870,1516442197143200,20.0275,1267,1.7116,84.1474,23.3743,0.1772,28.1118,7.8088,0.0000,0.0000,0.0000,
07:32:51:872,1516445403913680,21.0296,1091,1.7515,85.8998,23.8611,0.1708,28.2827,7.8563,0.0000,0.0000,0.0000,
07:32:52:873,1516448607341139,22.0307,1666,1.5491,87.4496,24.2916,0.0713,28.3539,7.8761,0.0000,0.0000,0.0000,
07:32:53:874,1516451809482077,23.0314,2886,7.3987,94.8501,26.3472,2.6433,30.9979,8.6105,0.0000,0.0000,0.0000,
07:32:54:875,1516455012553355,24.0323,3379,6.5277,101.3792,28.1609,2.2850,33.2834,9.2454,0.0000,0.0000,0.0000,
07:32:55:876,1516458214748829,25.0330,3153,11.2852,112.6673,31.2965,4.2518,37.5363,10.4267,0.0000,0.0000,0.0000,
07:32:56:876,1516461416722801,26.0337,3599,13.5218,126.1917,35.0533,5.5084,43.0457,11.9571,0.0000,0.0000,0.0000,
07:32:57:877,1516464618924638,27.0343,3596,13.2300,139.4242,38.7289,5.1695,48.2162,13.3934,0.0000,0.0000,0.0000,
07:32:58:878,1516467820936576,28.0350,3598,13.5246,152.9516,42.4866,5.5190,53.7363,14.9268,0.0000,0.0000,0.0000,
07:32:59:878,1516471022901437,29.0356,3598,9.8204,162.7738,45.2149,3.6773,57.4143,15.9484,0.0000,0.0000,0.0000,
07:33:00:879,1516474225021984,30.0362,3600,13.4764,176.2529,48.9591,5.3440,62.7593,17.4331,0.0000,0.0000,0.0000,
07:33:01:879,1516477427185771,31.0369,3599,14.2239,190.4805,52.9112,5.8628,68.6236,19.0621,0.0000,0.0000,0.0000,
07:33:02:880,1516480629233501,32.0376,3120,7.9846,198.4667,55.1296,2.8307,71.4548,19.8486,0.0000,0.0000,0.0000,
