System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
15:48:50:160,782233044136815,1.0006,3533,20.4233,20.4250,5.6736,11.9205,11.9216,3.3115,0.0000,0.0000,0.0000,
15:48:51:160,782236246295840,2.0013,3599,14.5044,34.9332,9.7037,6.3049,18.2281,5.0634,0.0000,0.0000,0.0000,
15:48:52:161,782239448406720,3.0019,3595,13.8437,48.7797,13.5499,5.8250,24.0543,6.6817,0.0000,0.0000,0.0000,
15:48:53:162,782242650493056,4.0026,3580,14.0172,62.7998,17.4444,5.8801,29.9356,8.3154,0.0000,0.0000,0.0000,
15:48:54:162,782245852505899,5.0032,3595,13.1720,75.9745,21.1040,5.5099,35.4467,9.8463,0.0000,0.0000,0.0000,
15:48:55:164,782249057787184,6.0048,827,1.4069,77.3817,21.4949,0.0386,35.4853,9.8570,0.0000,0.0000,0.0000,
15:48:56:166,782252263135242,7.0065,1245,1.3138,78.6961,21.8600,0.0002,35.4855,9.8571,0.0000,0.0000,0.0000,
15:48:57:397,782256203770696,8.2380,1331,1.3601,80.3696,22.3249,0.0094,35.4971,9.8603,0.0000,0.0000,0.0000,
15:48:58:399,782259409975488,9.2399,2400,1.7346,82.1048,22.8069,0.1132,35.6103,9.8917,0.0000,0.0000,0.0000,
15:48:59:401,782262616342960,10.2419,865,1.2987,83.4042,23.1678,0.0000,35.6103,9.8917,0.0000,0.0000,0.0000,
15:49:00:403,782265821305312,11.2435,1451,1.3545,84.7593,23.5443,0.0118,35.6221,9.8950,0.0000,0.0000,0.0000,
15:49:01:405,782269027688832,12.2454,814,1.3081,86.0679,23.9078,0.0007,35.6229,9.8952,0.0000,0.0000,0.0000,
15:49:02:487,782272491731912,13.3280,3593,9.4967,96.3440,26.7622,3.7358,39.6652,11.0181,0.0000,0.0000,0.0000,
15:49:03:488,782275693688922,14.3286,3583,13.7781,110.1246,30.5902,5.7175,45.3837,12.6066,0.0000,0.0000,0.0000,
15:49:04:488,782278895660488,15.3292,3592,13.0183,123.1454,34.2071,5.2800,50.6647,14.0735,0.0000,0.0000,0.0000,
15:49:05:489,782282097739857,16.3299,3595,13.8357,136.9838,38.0510,5.7905,56.4563,15.6823,0.0000,0.0000,0.0000,
15:49:06:490,782285299696957,17.3305,3598,13.8693,150.8557,41.9043,5.7592,62.2166,17.2824,0.0000,0.0000,0.0000,
15:49:07:490,782288501681460,18.3311,3587,13.8784,164.7367,45.7602,5.7193,67.9370,18.8714,0.0000,0.0000,0.0000,
15:49:08:491,782291703866862,19.3318,3578,14.3844,179.1241,49.7567,6.0469,73.9851,20.5514,0.0000,0.0000,0.0000,
15:49:09:492,782294905983171,20.3324,3570,13.7313,192.8582,53.5717,5.7852,79.7715,22.1587,0.0000,0.0000,0.0000,
15:49:10:492,782298108227668,21.3331,3591,13.0735,205.9353,57.2043,5.3376,85.1105,23.6418,0.0000,0.0000,0.0000,
15:49:11:493,782301310317664,22.3338,3598,13.8351,219.7728,61.0480,5.7396,90.8511,25.2364,0.0000,0.0000,0.0000,
