System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
11:31:02:863,456258190699696,1.0006,2597,12.9984,12.9994,3.6109,7.1037,7.1042,1.9734,0.0000,0.0000,0.0000,
11:31:03:863,456261392760206,2.0012,3561,5.2403,18.2409,5.0669,1.6828,8.7874,2.4409,0.0000,0.0000,0.0000,
11:31:04:864,456264594720529,3.0018,3500,9.8284,28.0712,7.7975,3.7322,12.5203,3.4779,0.0000,0.0000,0.0000,
11:31:05:864,456267796661384,4.0024,3599,13.0634,41.1370,11.4269,5.2605,17.7817,4.9394,0.0000,0.0000,0.0000,
11:31:06:865,456270998694490,5.0031,3397,2.2003,43.3376,12.0382,0.3746,18.1564,5.0435,0.0000,0.0000,0.0000,
11:31:07:866,456274200666990,6.0037,3067,2.8030,46.1412,12.8170,0.6319,18.7885,5.2190,0.0000,0.0000,0.0000,
11:31:08:866,456277402677946,7.0043,2812,3.6098,49.7517,13.8199,0.9753,19.7639,5.4900,0.0000,0.0000,0.0000,
11:31:09:867,456280604740936,8.0050,3598,13.3555,63.1100,17.5306,5.4168,25.1819,6.9950,0.0000,0.0000,0.0000,
11:31:10:868,456283806912258,9.0056,3588,13.7773,76.8902,21.3584,5.7052,30.8883,8.5801,0.0000,0.0000,0.0000,
11:31:11:868,456287009157105,10.0063,3599,13.9373,90.8309,25.2308,5.8524,36.7421,10.2061,0.0000,0.0000,0.0000,
11:31:12:869,456290211566199,11.0071,3600,13.0411,103.8753,28.8543,5.2723,42.0157,11.6710,0.0000,0.0000,0.0000,
11:31:13:870,456293413652078,12.0078,3599,13.1707,117.0490,32.5136,5.2814,47.2984,13.1384,0.0000,0.0000,0.0000,
11:31:14:870,456296615793649,13.0084,3593,12.9505,130.0027,36.1119,5.0656,52.3653,14.5459,0.0000,0.0000,0.0000,
11:31:15:871,456299817808701,14.0091,3484,1.6685,131.6716,36.5754,0.1135,52.4788,14.5775,0.0000,0.0000,0.0000,
11:31:16:873,456303023132848,15.0107,940,1.3528,133.0247,36.9513,0.0854,52.5642,14.6012,0.0000,0.0000,0.0000,
11:31:17:874,456306225983069,16.0116,3264,5.0358,138.0629,38.3508,1.5989,54.1639,15.0455,0.0000,0.0000,0.0000,
11:31:18:874,456309427963400,17.0122,3592,13.1120,151.1774,41.9937,5.1185,59.2834,16.4676,0.0000,0.0000,0.0000,
11:31:19:875,456312630032349,18.0129,3592,9.8181,160.9977,44.7216,3.6915,62.9758,17.4933,0.0000,0.0000,0.0000,
11:31:20:876,456315833972773,19.0141,1550,2.8244,163.8228,45.5063,0.6391,63.6151,17.6708,0.0000,0.0000,0.0000,
11:31:21:878,456319039767372,20.0159,1066,1.3304,165.1537,45.8760,0.0277,63.6428,17.6785,0.0000,0.0000,0.0000,
11:31:22:879,456322244663126,21.0175,1030,2.7886,167.9435,46.6510,0.5546,64.1976,17.8327,0.0000,0.0000,0.0000,
11:31:23:881,456325448322384,22.0186,1085,1.6031,169.5472,47.0965,0.0890,64.2866,17.8574,0.0000,0.0000,0.0000,
11:31:24:882,456328651941464,23.0197,1307,1.4833,171.0309,47.5086,0.0692,64.3558,17.8766,0.0000,0.0000,0.0000,
11:31:25:883,456331856162954,24.0211,1010,1.2193,172.2506,47.8474,0.0041,64.3599,17.8778,0.0000,0.0000,0.0000,
11:31:26:885,456335062532528,25.0230,1103,1.3446,173.5956,48.2210,0.0430,64.4029,17.8897,0.0000,0.0000,0.0000,
11:31:27:887,456338269195840,26.0251,870,1.1498,174.7460,48.5405,0.0000,64.4029,17.8897,0.0000,0.0000,0.0000,
11:31:28:888,456341472902426,27.0263,1175,1.3390,176.0856,48.9127,0.0259,64.4288,17.8969,0.0000,0.0000,0.0000,
11:31:29:890,456344677330954,28.0277,1361,2.1349,178.2211,49.5059,0.3673,64.7962,17.9989,0.0000,0.0000,0.0000,
11:31:30:890,456347879849934,29.0285,2616,4.8317,183.0545,50.8485,1.4107,66.2074,18.3909,0.0000,0.0000,0.0000,
11:31:31:891,456351082357959,30.0293,1313,2.6474,185.7025,51.5840,0.5190,66.7265,18.5351,0.0000,0.0000,0.0000,
