System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
23:24:39:99,869749515104209,1.0005,3482,7.8474,7.8481,2.1800,3.9664,3.9668,1.1019,0.0000,0.0000,0.0000,
23:24:40:99,869752717285710,2.0012,3315,18.1467,25.9996,7.2221,9.5191,13.4884,3.7468,0.0000,0.0000,0.0000,
23:24:41:100,869755919278868,3.0019,3593,14.0714,40.0738,11.1316,6.0151,19.5047,5.4180,0.0000,0.0000,0.0000,
23:24:42:101,869759121295901,4.0025,3594,14.1818,54.2584,15.0718,6.0334,25.5393,7.0943,0.0000,0.0000,0.0000,
23:24:43:101,869762323543738,5.0032,3594,14.1476,68.4089,19.0025,5.9678,31.5084,8.7523,0.0000,0.0000,0.0000,
23:24:44:102,869765525565972,6.0038,2997,5.8626,74.2728,20.6313,1.9941,33.5029,9.3064,0.0000,0.0000,0.0000,
23:24:45:393,869769658764012,7.2955,1130,1.3976,76.0762,21.1323,0.0272,33.5381,9.3161,0.0000,0.0000,0.0000,
23:24:46:395,869772865123168,8.2974,931,1.3398,77.4166,21.5046,0.0093,33.5474,9.3187,0.0000,0.0000,0.0000,
23:24:47:397,869776068839540,9.2986,3013,1.8954,79.3129,22.0314,0.1581,33.7056,9.3627,0.0000,0.0000,0.0000,
23:24:48:398,869779272720736,10.2998,1066,1.5914,80.9048,22.4736,0.0778,33.7834,9.3843,0.0000,0.0000,0.0000,
23:24:49:400,869782478951536,11.3018,833,1.3111,82.2163,22.8379,0.0014,33.7848,9.3847,0.0000,0.0000,0.0000,
23:24:50:464,869785884437401,12.3660,3032,1.8537,84.1876,23.3854,0.1573,33.9521,9.4311,0.0000,0.0000,0.0000,
23:24:51:466,869789090291408,13.3678,1225,1.3545,85.5424,23.7618,0.0070,33.9591,9.4331,0.0000,0.0000,0.0000,
23:24:52:468,869792297061536,14.3699,1145,1.3102,86.8533,24.1259,0.0002,33.9593,9.4331,0.0000,0.0000,0.0000,
23:24:53:469,869795500140398,15.3709,3595,11.0608,97.9196,27.1999,4.4532,38.4147,10.6707,0.0000,0.0000,0.0000,
23:24:54:470,869798702133032,16.3715,3598,14.0294,111.9517,31.0977,5.9245,44.3403,12.3167,0.0000,0.0000,0.0000,
23:24:55:470,869801904193335,17.3722,3597,14.3654,126.3203,35.0890,6.1783,50.5199,14.0333,0.0000,0.0000,0.0000,
23:24:56:471,869805106186612,18.3728,3595,14.0829,140.4058,39.0016,5.9281,56.4492,15.6803,0.0000,0.0000,0.0000,
23:24:57:471,869808308196872,19.3734,3590,12.9736,153.3820,42.6061,5.2992,61.7494,17.1526,0.0000,0.0000,0.0000,
23:24:58:472,869811510254132,20.3741,3595,13.7812,167.1663,46.4351,5.7375,67.4882,18.7467,0.0000,0.0000,0.0000,
23:24:59:473,869814712349838,21.3747,3597,13.7379,180.9073,50.2520,5.7115,73.2009,20.3336,0.0000,0.0000,0.0000,
23:25:00:473,869817914703805,22.3755,3572,14.0342,194.9455,54.1515,5.8777,79.0803,21.9667,0.0000,0.0000,0.0000,
