System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
04:58:09:287,657302441518737,1.0005,3587,18.7292,18.7307,5.2030,9.7175,9.7183,2.6995,0.0000,0.0000,0.0000,
04:58:10:287,657305643628872,2.0012,3503,12.3787,31.1123,8.6423,4.8319,14.5513,4.0420,0.0000,0.0000,0.0000,
04:58:11:288,657308845619412,3.0018,3542,12.6218,43.7366,12.1490,4.9043,19.4565,5.4046,0.0000,0.0000,0.0000,
04:58:12:289,657312047602240,4.0025,3599,13.0620,56.8010,15.7781,5.1554,24.6129,6.8369,0.0000,0.0000,0.0000,
04:58:13:291,657315255286254,5.0049,3599,13.4171,70.2441,19.5122,5.3755,29.9988,8.3330,0.0000,0.0000,0.0000,
04:58:14:292,657318457340872,6.0055,3597,13.5685,83.8155,23.2821,5.4311,35.4311,9.8420,0.0000,0.0000,0.0000,
04:58:15:292,657321659375954,7.0061,3535,14.3562,98.1746,27.2707,5.9411,41.3734,11.4926,0.0000,0.0000,0.0000,
04:58:16:293,657324861465771,8.0068,3563,13.6782,111.8557,31.0710,5.5095,46.8841,13.0234,0.0000,0.0000,0.0000,
04:58:17:294,657328063493460,9.0074,3600,13.3800,125.2383,34.7884,5.3041,52.1892,14.4970,0.0000,0.0000,0.0000,
04:58:18:294,657331265511898,10.0081,3300,13.5051,138.7461,38.5406,5.5262,57.7166,16.0324,0.0000,0.0000,0.0000,
04:58:19:295,657334467546615,11.0087,3597,13.3406,152.0894,42.2470,5.4034,63.1210,17.5336,0.0000,0.0000,0.0000,
04:58:20:296,657337669533565,12.0093,3599,13.2945,165.3864,45.9407,5.2955,68.4175,19.0049,0.0000,0.0000,0.0000,
04:58:21:296,657340871654353,13.0100,3599,13.6580,179.0470,49.7353,5.5206,73.9392,20.5387,0.0000,0.0000,0.0000,
04:58:22:297,657344073754504,14.0106,3594,13.2010,192.2505,53.4029,5.2528,79.1930,21.9981,0.0000,0.0000,0.0000,
