System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
19:57:31:189,541530657195,1.0005,3595,17.5220,17.5234,4.8676,9.3906,9.3914,2.6087,0.0000,0.0000,0.0000,
19:57:32:190,544732765024,2.0012,3595,13.6036,31.1302,8.6473,5.5669,14.9595,4.1554,0.0000,0.0000,0.0000,
19:57:33:190,547935512432,3.0021,1694,7.7604,38.8921,10.8034,2.9373,17.8974,4.9715,0.0000,0.0000,0.0000,
19:57:34:192,551140535120,4.0036,935,1.8705,40.7631,11.3231,0.1719,18.0693,5.0193,0.0000,0.0000,0.0000,
19:57:35:194,554347040448,5.0057,867,1.3008,42.0645,11.6846,0.0002,18.0695,5.0193,0.0000,0.0000,0.0000,
19:57:36:196,557553699168,6.0078,1074,1.5116,43.5768,12.1047,0.0605,18.1300,5.0361,0.0000,0.0000,0.0000,
19:57:37:430,561501697136,7.2415,946,1.3106,45.1916,12.5532,0.0017,18.1321,5.0367,0.0000,0.0000,0.0000,
19:57:38:432,564707859632,8.2434,962,1.3430,46.5353,12.9265,0.0118,18.1440,5.0400,0.0000,0.0000,0.0000,
19:57:39:434,567914450320,9.2455,807,1.4070,47.9429,13.3175,0.0297,18.1737,5.0483,0.0000,0.0000,0.0000,
19:57:40:436,571121324512,10.2476,862,1.3414,49.2850,13.6903,0.0098,18.1835,5.0510,0.0000,0.0000,0.0000,
19:57:41:438,574328165696,11.2498,803,1.3165,50.6022,14.0562,0.0035,18.1870,5.0519,0.0000,0.0000,0.0000,
19:57:42:504,577737736980,12.3153,1057,1.3970,52.0892,14.4692,0.0162,18.2042,5.0567,0.0000,0.0000,0.0000,
19:57:43:504,580940176733,13.3161,3238,13.6489,65.7427,18.2619,5.7782,23.9843,6.6623,0.0000,0.0000,0.0000,
19:57:44:505,584142644018,14.3168,3591,13.6579,79.4031,22.0564,5.6153,29.6006,8.2224,0.0000,0.0000,0.0000,
19:57:45:506,587344842193,15.3175,3592,13.5659,92.9724,25.8257,5.5932,35.1951,9.7764,0.0000,0.0000,0.0000,
19:57:46:507,590546837844,16.3181,3593,13.5764,106.5515,29.5976,5.5351,40.7313,11.3143,0.0000,0.0000,0.0000,
19:57:47:507,593749044401,17.3188,3597,12.8315,119.3860,33.1628,5.1359,45.8684,12.7412,0.0000,0.0000,0.0000,
19:57:48:508,596951101501,18.3195,3569,13.5089,132.8978,36.9160,5.4802,51.3498,14.2638,0.0000,0.0000,0.0000,
19:57:49:509,600153116843,19.3201,3589,13.3408,146.2413,40.6226,5.4415,56.7924,15.7757,0.0000,0.0000,0.0000,
19:57:50:509,603355158970,20.3207,3574,13.7435,159.9875,44.4410,5.5825,62.3760,17.3267,0.0000,0.0000,0.0000,
19:57:51:510,606557165992,21.3214,3598,13.3684,173.3586,48.1552,5.4175,67.7946,18.8318,0.0000,0.0000,0.0000,
19:57:52:510,609759239991,22.3220,3598,13.2453,186.6068,51.8352,5.3827,73.1784,20.3273,0.0000,0.0000,0.0000,
