System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
10:42:06:776,446862727694224,1.0017,2216,2.1998,2.2001,0.6111,0.2765,0.2765,0.0768,0.0000,0.0000,0.0000,
10:42:07:778,446865933178400,2.0034,935,1.3263,3.5271,0.9797,0.0096,0.2861,0.0795,0.0000,0.0000,0.0000,
10:42:08:780,446869139526352,3.0054,921,1.3060,4.8336,1.3427,0.0057,0.2918,0.0811,0.0000,0.0000,0.0000,
10:42:09:781,446872345312616,4.0072,927,1.2885,6.1227,1.7008,0.0000,0.2918,0.0811,0.0000,0.0000,0.0000,
10:42:10:783,446875550423112,5.0088,954,1.3789,7.5022,2.0839,0.0225,0.3143,0.0873,0.0000,0.0000,0.0000,
10:42:11:784,446878752979927,6.0096,2948,12.7139,20.2210,5.6169,7.1534,7.4705,2.0751,0.0000,0.0000,0.0000,
10:42:12:784,446881954935517,7.0103,2302,3.5977,23.8193,6.6165,1.0312,8.5018,2.3616,0.0000,0.0000,0.0000,
10:42:13:785,446885157003616,8.0109,3587,8.4629,32.2839,8.9677,3.3678,11.8703,3.2973,0.0000,0.0000,0.0000,
10:42:14:786,446888358970141,9.0115,2770,7.6784,39.9637,11.1010,2.9754,14.8463,4.1240,0.0000,0.0000,0.0000,
10:42:15:786,446891561634375,10.0124,2030,6.5601,46.5251,12.9237,2.3745,17.2212,4.7837,0.0000,0.0000,0.0000,
10:42:16:787,446894763780712,11.0130,3575,9.8939,56.4213,15.6726,4.0227,21.2448,5.9013,0.0000,0.0000,0.0000,
10:42:17:789,446897969717936,12.0149,962,6.9718,63.3945,17.6096,2.6203,23.8657,6.6294,0.0000,0.0000,0.0000,
10:42:18:791,446901175433780,13.0167,880,1.3122,64.7074,17.9743,0.0002,23.8659,6.6294,0.0000,0.0000,0.0000,
10:42:19:793,446904381354144,14.0185,814,1.2955,66.0035,18.3343,0.0000,23.8659,6.6294,0.0000,0.0000,0.0000,
10:42:21:52,446908411154235,15.2778,942,1.3175,67.6618,18.7949,0.0044,23.8715,6.6310,0.0000,0.0000,0.0000,
10:42:22:54,446911616681604,16.2796,960,2.1328,69.7952,19.3875,0.2618,24.1334,6.7037,0.0000,0.0000,0.0000,
10:42:23:55,446914819357917,17.2804,3582,8.0718,77.8704,21.6307,3.1432,27.2779,7.5772,0.0000,0.0000,0.0000,
10:42:24:55,446918021321050,18.2810,3577,14.0084,91.8814,25.5226,6.0583,33.3373,9.2604,0.0000,0.0000,0.0000,
10:42:25:56,446921223443592,19.2817,3590,13.8913,105.7756,29.3821,5.8587,39.1973,10.8881,0.0000,0.0000,0.0000,
10:42:26:56,446924425626489,20.2824,3595,13.8049,119.5836,33.2177,5.7956,44.9941,12.4984,0.0000,0.0000,0.0000,
10:42:27:57,446927627629896,21.2830,3206,3.7169,123.3012,34.2503,1.0777,46.0720,12.7978,0.0000,0.0000,0.0000,
10:42:28:58,446930831115104,22.2841,1670,5.2982,128.6005,35.7224,1.8327,47.9050,13.3070,0.0000,0.0000,0.0000,
10:42:29:59,446934033458781,23.2848,2891,2.9646,131.5659,36.5461,0.7235,48.6287,13.5080,0.0000,0.0000,0.0000,
10:42:30:60,446937235578984,24.2855,2779,2.5436,134.1100,37.2528,0.5164,49.1453,13.6515,0.0000,0.0000,0.0000,
10:42:31:60,446940437583950,25.2861,3171,4.7863,138.8973,38.5826,1.6024,50.7480,14.0967,0.0000,0.0000,0.0000,
10:42:32:61,446943639673469,26.2868,3540,9.4323,148.3314,41.2032,3.7423,54.4910,15.1364,0.0000,0.0000,0.0000,
10:42:33:62,446946841671985,27.2874,3597,13.9410,162.2753,45.0765,5.8490,60.3412,16.7614,0.0000,0.0000,0.0000,
10:42:34:62,446950044051424,28.2881,2448,10.8780,173.1554,48.0987,4.3591,64.7012,17.9725,0.0000,0.0000,0.0000,
10:42:35:63,446953246094193,29.2888,2495,1.4851,174.6409,48.5114,0.0838,64.7850,17.9958,0.0000,0.0000,0.0000,
10:42:36:65,446956451371212,30.2904,934,1.6098,176.2510,48.9586,0.1850,64.9701,18.0472,0.0000,0.0000,0.0000,
10:42:37:65,446959654163336,31.2913,3514,4.5461,180.7993,50.2220,1.4457,66.4164,18.4490,0.0000,0.0000,0.0000,
10:42:38:66,446962856653403,32.2921,1204,1.3057,182.1052,50.5848,0.0334,66.4498,18.4583,0.0000,0.0000,0.0000,
10:42:39:67,446966059293095,33.2929,1728,1.4823,183.5878,50.9966,0.0585,66.5083,18.4745,0.0000,0.0000,0.0000,
10:42:40:69,446969264718682,34.2946,827,1.1910,184.7792,51.3275,0.0020,66.5103,18.4751,0.0000,0.0000,0.0000,
