System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
07:01:08:987,127958288895335,1.0007,3226,18.3808,18.3827,5.1063,9.5421,9.5431,2.6509,0.0000,0.0000,0.0000,
07:01:09:987,127961491018205,2.0014,3600,13.1513,31.5373,8.7604,5.2378,14.7822,4.1062,0.0000,0.0000,0.0000,
07:01:10:988,127964692972989,3.0020,3599,13.2025,44.7422,12.4284,5.2167,19.9999,5.5555,0.0000,0.0000,0.0000,
07:01:11:989,127967894929524,4.0026,3588,13.2178,57.9625,16.1007,5.2363,25.2371,7.0103,0.0000,0.0000,0.0000,
07:01:12:989,127971096952907,5.0032,3599,13.0960,71.0610,19.7392,5.1902,30.4283,8.4523,0.0000,0.0000,0.0000,
07:01:13:990,127974298952811,6.0039,3587,13.2890,84.3526,23.4313,5.2779,35.7073,9.9187,0.0000,0.0000,0.0000,
07:01:14:990,127977500872093,7.0045,3598,13.1891,97.5441,27.0956,5.2361,40.9443,11.3734,0.0000,0.0000,0.0000,
07:01:15:991,127980702839211,8.0051,3599,13.1188,110.6653,30.7404,5.1689,46.1141,12.8095,0.0000,0.0000,0.0000,
07:01:16:992,127983904799927,9.0057,3599,13.1135,123.7812,34.3837,5.1408,51.2559,14.2377,0.0000,0.0000,0.0000,
07:01:17:992,127987106807552,10.0063,3599,13.1725,136.9564,38.0435,5.1685,56.4254,15.6737,0.0000,0.0000,0.0000,
07:01:18:993,127990308856558,11.0070,3599,13.2677,150.2267,41.7297,5.2119,61.6383,17.1218,0.0000,0.0000,0.0000,
07:01:19:994,127993510840631,12.0076,3595,13.4757,163.7050,45.4736,5.2804,66.9197,18.5888,0.0000,0.0000,0.0000,
07:01:20:994,127996713200380,13.0083,3374,12.7768,176.4846,49.0235,4.9554,71.8762,19.9656,0.0000,0.0000,0.0000,
07:01:21:995,127999915262193,14.0090,3597,12.4141,188.9014,52.4726,4.7376,76.6148,21.2819,0.0000,0.0000,0.0000,
