System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
05:52:53:703,1497251292541616,1.0017,1288,2.5199,2.5201,0.7000,0.5293,0.5294,0.1470,0.0000,0.0000,0.0000,
05:52:54:705,1497254498208352,2.0035,984,1.2965,3.8174,1.0604,0.0000,0.5294,0.1470,0.0000,0.0000,0.0000,
05:52:55:707,1497257704364862,3.0054,888,1.3046,5.1226,1.4229,0.0000,0.5294,0.1470,0.0000,0.0000,0.0000,
05:52:56:708,1497260907028174,4.0063,3543,11.6644,16.7919,4.6644,6.3240,6.8560,1.9044,0.0000,0.0000,0.0000,
05:52:57:708,1497264109115825,5.0069,3599,18.1384,34.9342,9.7039,9.2603,16.1183,4.4773,0.0000,0.0000,0.0000,
05:52:58:709,1497267311494852,6.0077,3482,14.1725,49.1101,13.6417,6.1598,22.2796,6.1888,0.0000,0.0000,0.0000,
05:52:59:710,1497270513535019,7.0083,3592,12.6740,61.7867,17.1630,5.1846,27.4653,7.6293,0.0000,0.0000,0.0000,
05:53:00:710,1497273715513591,8.0089,3596,14.0757,75.8651,21.0736,5.9433,33.4098,9.2805,0.0000,0.0000,0.0000,
05:53:01:712,1497276921338832,9.0107,979,3.3462,79.2120,22.0033,0.9346,34.3446,9.5402,0.0000,0.0000,0.0000,
05:53:02:714,1497280128141088,10.0128,828,1.2930,80.5057,22.3627,0.0000,34.3446,9.5402,0.0000,0.0000,0.0000,
05:53:03:716,1497283334802192,11.0149,985,1.3064,81.8127,22.7258,0.0002,34.3448,9.5402,0.0000,0.0000,0.0000,
05:53:04:718,1497286538987539,12.0163,2206,2.0493,83.8632,23.2953,0.2169,34.5618,9.6005,0.0000,0.0000,0.0000,
05:53:05:902,1497290326983418,13.2000,884,1.3291,85.4344,23.7318,0.0035,34.5659,9.6016,0.0000,0.0000,0.0000,
05:53:06:902,1497293529664948,14.2008,3597,8.8372,94.2755,26.1876,3.6094,38.1768,10.6047,0.0000,0.0000,0.0000,
05:53:07:903,1497296731652733,15.2015,3590,13.0858,107.3640,29.8233,5.3886,43.5665,12.1018,0.0000,0.0000,0.0000,
05:53:08:904,1497299933609896,16.2021,3480,12.5186,119.8849,33.3014,5.0050,48.5724,13.4923,0.0000,0.0000,0.0000,
05:53:09:904,1497303135567051,17.2027,3598,14.4235,134.3112,37.3087,6.2450,54.8186,15.2274,0.0000,0.0000,0.0000,
05:53:10:905,1497306338093120,18.2035,2878,13.0835,147.3977,40.9438,5.3099,60.1297,16.7027,0.0000,0.0000,0.0000,
05:53:11:906,1497309540179400,19.2041,3569,13.9978,161.3987,44.8330,5.9501,66.0812,18.3559,0.0000,0.0000,0.0000,
05:53:12:906,1497312742186426,20.2048,3599,13.8235,175.2250,48.6736,5.7131,71.7954,19.9432,0.0000,0.0000,0.0000,
05:53:13:907,1497315944259659,21.2054,3571,13.7183,188.9461,52.4850,5.6579,77.4544,21.5151,0.0000,0.0000,0.0000,
05:53:14:908,1497319146249425,22.2060,3599,13.9871,202.9359,56.3711,5.8264,83.2820,23.1339,0.0000,0.0000,0.0000,
05:53:15:908,1497322348340032,23.2067,3596,13.7863,216.7252,60.2014,5.7192,89.0024,24.7229,0.0000,0.0000,0.0000,
05:53:16:909,1497325550465044,24.2074,3587,14.2238,230.9518,64.1533,5.9945,94.9980,26.3883,0.0000,0.0000,0.0000,
