System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
16:06:21:588,232638454517594,1.0005,3394,2.1628,2.1630,0.6008,0.2682,0.2682,0.0745,0.0000,0.0000,0.0000,
16:06:22:589,232641656521489,2.0011,2728,1.8713,4.0347,1.1208,0.1720,0.4402,0.1223,0.0000,0.0000,0.0000,
16:06:23:590,232644858439592,3.0017,3508,10.5634,14.5999,4.0555,5.7034,6.1446,1.7068,0.0000,0.0000,0.0000,
16:06:24:590,232648060507382,4.0024,3557,16.0838,30.6868,8.5241,7.5755,13.7216,3.8116,0.0000,0.0000,0.0000,
16:06:25:591,232651262488989,5.0030,3587,14.0279,44.7175,12.4215,5.9346,19.6573,5.4604,0.0000,0.0000,0.0000,
16:06:26:591,232654464515581,6.0036,3583,13.3217,58.0419,16.1228,5.5359,25.1944,6.9984,0.0000,0.0000,0.0000,
16:06:27:592,232657666569149,7.0043,3586,14.1608,72.2056,20.0571,5.9947,31.1903,8.6640,0.0000,0.0000,0.0000,
16:06:28:593,232660868604442,8.0049,2285,6.1498,78.3568,21.7658,2.2392,33.4300,9.2861,0.0000,0.0000,0.0000,
16:06:29:593,232664070605739,9.0056,3591,1.8247,80.1819,22.2727,0.1591,33.5891,9.3303,0.0000,0.0000,0.0000,
16:06:30:795,232667915301248,10.2070,917,1.7312,82.2587,22.8496,0.1403,33.7574,9.3771,0.0000,0.0000,0.0000,
16:06:31:797,232671122047776,11.2091,888,1.3128,83.5721,23.2145,0.0000,33.7574,9.3771,0.0000,0.0000,0.0000,
16:06:32:799,232674328701088,12.2112,960,1.3172,84.8900,23.5805,0.0000,33.7574,9.3771,0.0000,0.0000,0.0000,
16:06:33:801,232677534922642,13.2131,870,1.3092,86.1998,23.9444,0.0000,33.7574,9.3771,0.0000,0.0000,0.0000,
16:06:34:803,232680741460784,14.2152,1032,1.3082,87.5085,24.3079,0.0001,33.7576,9.3771,0.0000,0.0000,0.0000,
16:06:35:817,232683986428096,15.2292,806,1.3086,88.8333,24.6759,0.0010,33.7586,9.3774,0.0000,0.0000,0.0000,
16:06:36:818,232687189238100,16.2301,3352,9.2743,98.1119,27.2533,3.7104,37.4707,10.4085,0.0000,0.0000,0.0000,
16:06:37:819,232690391217021,17.2308,3524,14.0987,112.2133,31.1703,6.0537,43.5256,12.0904,0.0000,0.0000,0.0000,
16:06:38:819,232693593199537,18.2314,3590,14.1046,126.3206,35.0890,5.9800,49.5067,13.7519,0.0000,0.0000,0.0000,
16:06:39:820,232696795204343,19.2320,3591,14.0428,140.3661,38.9906,5.9822,55.4901,15.4139,0.0000,0.0000,0.0000,
16:06:40:820,232699997213419,20.2326,3589,13.8983,154.2672,42.8520,5.8496,61.3408,17.0391,0.0000,0.0000,0.0000,
16:06:41:821,232703199241789,21.2333,3600,13.7957,168.0656,46.6849,5.7174,67.0593,18.6276,0.0000,0.0000,0.0000,
16:06:42:822,232706401207450,22.2339,3592,14.6433,182.7117,50.7532,6.3917,73.4522,20.4034,0.0000,0.0000,0.0000,
16:06:43:822,232709603182027,23.2345,3581,13.3453,196.0595,54.4610,5.4813,78.9345,21.9263,0.0000,0.0000,0.0000,
