System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
08:23:07:786,1526096314376834,1.0007,3507,19.2814,19.2831,5.3564,10.2646,10.2655,2.8515,0.0000,0.0000,0.0000,
08:23:08:787,1526099517643538,2.0017,2817,6.1757,25.4606,7.0724,2.1641,12.4302,3.4528,0.0000,0.0000,0.0000,
08:23:09:788,1526102721082664,3.0028,2615,8.2655,33.7285,9.3690,3.0966,15.5276,4.3132,0.0000,0.0000,0.0000,
08:23:10:789,1526105924499275,4.0039,2630,2.9533,36.6827,10.1896,0.5979,16.1257,4.4794,0.0000,0.0000,0.0000,
08:23:11:791,1526109128245728,5.0051,2447,2.6768,39.3603,10.9334,0.6066,16.7325,4.6479,0.0000,0.0000,0.0000,
08:23:12:793,1526112334423056,6.0070,1273,3.2797,42.6411,11.8448,0.8456,17.5784,4.8829,0.0000,0.0000,0.0000,
08:23:13:794,1526115538137198,7.0082,1075,1.2111,43.8528,12.1813,0.0009,17.5793,4.8831,0.0000,0.0000,0.0000,
08:23:14:795,1526118743153296,8.0097,986,1.2803,45.1335,12.5371,0.0284,17.6077,4.8910,0.0000,0.0000,0.0000,
08:23:15:797,1526121949556896,9.0117,831,1.7520,46.8862,13.0240,0.2130,17.8208,4.9502,0.0000,0.0000,0.0000,
08:23:16:799,1526125155630768,10.0136,1107,1.4405,48.3275,13.4243,0.0614,17.8822,4.9673,0.0000,0.0000,0.0000,
08:23:17:801,1526128361943222,11.0156,841,1.2684,49.5964,13.7768,0.0110,17.8932,4.9703,0.0000,0.0000,0.0000,
08:23:18:803,1526131566472115,12.0170,937,1.1912,50.7882,14.1078,0.0028,17.8961,4.9711,0.0000,0.0000,0.0000,
08:23:19:804,1526134771328672,13.0185,980,1.1892,51.9778,14.4383,0.0026,17.8987,4.9719,0.0000,0.0000,0.0000,
08:23:20:805,1526137974630656,14.0196,2295,2.2409,54.2196,15.0610,0.3509,18.2498,5.0694,0.0000,0.0000,0.0000,
08:23:21:806,1526141177936047,15.0206,3381,2.3586,56.5789,15.7164,0.4352,18.6851,5.1903,0.0000,0.0000,0.0000,
08:23:22:807,1526144380260381,16.0213,2873,1.3523,57.9316,16.0921,0.0214,18.7064,5.1962,0.0000,0.0000,0.0000,
08:23:23:808,1526147582263869,17.0220,3551,2.7307,60.6629,16.8508,0.6408,19.3474,5.3743,0.0000,0.0000,0.0000,
08:23:24:808,1526150784536212,18.0227,2314,1.7481,62.4113,17.3365,0.1554,19.5027,5.4174,0.0000,0.0000,0.0000,
08:23:25:809,1526153986709576,19.0234,3595,4.8301,67.2425,18.6785,1.4815,20.9846,5.8291,0.0000,0.0000,0.0000,
08:23:26:810,1526157188697312,20.0240,3560,4.2674,71.5107,19.8641,1.2863,22.2712,6.1864,0.0000,0.0000,0.0000,
08:23:27:810,1526160390663470,21.0246,3237,3.8876,75.3991,20.9442,1.1183,23.3897,6.4971,0.0000,0.0000,0.0000,
08:23:28:812,1526163595978912,22.0262,1039,1.3517,76.7512,21.3198,0.0465,23.4362,6.5101,0.0000,0.0000,0.0000,
08:23:29:813,1526166799350705,23.0273,2610,1.5913,78.3432,21.7620,0.0987,23.5349,6.5375,0.0000,0.0000,0.0000,
08:23:30:814,1526170001381452,24.0279,2843,2.9359,81.2797,22.5777,0.7013,24.2364,6.7323,0.0000,0.0000,0.0000,
08:23:31:814,1526173203379688,25.0286,2200,1.4572,82.7372,22.9826,0.0605,24.2969,6.7491,0.0000,0.0000,0.0000,
08:23:32:815,1526176405441832,26.0292,3197,3.2485,85.9863,23.8851,0.8291,25.1262,6.9795,0.0000,0.0000,0.0000,
08:23:33:815,1526179607475028,27.0299,3159,3.0388,89.0258,24.7294,0.7723,25.8987,7.1941,0.0000,0.0000,0.0000,
08:23:34:816,1526182809433864,28.0305,2416,1.8237,90.8499,25.2361,0.1662,26.0649,7.2403,0.0000,0.0000,0.0000,
08:23:35:817,1526186011409178,29.0311,3302,5.6047,96.4556,26.7932,1.8090,27.8743,7.7429,0.0000,0.0000,0.0000,
08:23:36:817,1526189213544796,30.0318,1554,1.4423,97.8982,27.1939,0.1007,27.9750,7.7708,0.0000,0.0000,0.0000,
08:23:37:818,1526192415592922,31.0324,3176,3.5132,101.4122,28.1700,0.9286,28.9038,8.0288,0.0000,0.0000,0.0000,
08:23:38:819,1526195617574560,32.0330,2725,3.9066,105.3196,29.2554,1.1218,30.0258,8.3405,0.0000,0.0000,0.0000,
08:23:39:819,1526198819531944,33.0336,1981,2.0270,107.3470,29.8186,0.2260,30.2519,8.4033,0.0000,0.0000,0.0000,
08:23:40:820,1526202021530237,34.0343,3365,9.4503,116.7993,32.4442,3.4967,33.7493,9.3748,0.0000,0.0000,0.0000,
08:23:41:820,1526205223517905,35.0349,3594,12.1439,128.9455,35.8182,4.7198,38.4700,10.6861,0.0000,0.0000,0.0000,
08:23:42:821,1526208425585230,36.0355,3599,13.3013,142.2496,39.5138,5.1926,43.6637,12.1288,0.0000,0.0000,0.0000,
08:23:43:822,1526211627577076,37.0361,3591,12.6589,154.9110,43.0308,4.9032,48.5679,13.4911,0.0000,0.0000,0.0000,
08:23:44:822,1526214829541480,38.0368,3553,10.5813,165.4943,45.9706,4.1596,52.7283,14.6467,0.0000,0.0000,0.0000,
