System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
05:14:58:460,937011369253312,1.0005,3518,16.9443,16.9456,4.7071,9.1207,9.1215,2.5337,0.0000,0.0000,0.0000,
05:14:59:461,937014571275296,2.0011,3579,9.2476,26.1953,7.2765,3.4998,12.6220,3.5061,0.0000,0.0000,0.0000,
05:15:00:461,937017773780220,3.0019,2515,3.1381,29.3341,8.1484,0.6472,13.2693,3.6859,0.0000,0.0000,0.0000,
05:15:01:462,937020975988023,4.0026,2792,5.0686,34.4039,9.5566,1.5720,14.8417,4.1227,0.0000,0.0000,0.0000,
05:15:02:463,937024178165882,5.0033,3499,7.4794,41.8853,11.6348,2.6090,17.4514,4.8476,0.0000,0.0000,0.0000,
05:15:03:463,937027380160913,6.0039,3489,2.2730,44.1588,12.2663,0.4137,17.8652,4.9626,0.0000,0.0000,0.0000,
05:15:04:465,937030586108704,7.0058,1485,1.5533,45.7124,12.6979,0.1212,17.9865,4.9962,0.0000,0.0000,0.0000,
05:15:05:467,937033790172798,8.0071,2027,2.7114,48.4251,13.4514,0.5453,18.5320,5.1478,0.0000,0.0000,0.0000,
05:15:06:469,937036996289248,9.0090,1740,4.4278,52.8542,14.6817,1.2782,19.8106,5.5029,0.0000,0.0000,0.0000,
05:15:07:480,937040232277072,10.0202,2328,3.1024,55.9901,15.5528,0.7930,20.6121,5.7256,0.0000,0.0000,0.0000,
05:15:08:480,937043434423151,11.0209,3277,11.7152,67.7078,18.8077,4.5290,25.1422,6.9839,0.0000,0.0000,0.0000,
05:15:09:482,937046640354896,12.0227,1853,1.8348,69.5430,19.3175,0.2460,25.3882,7.0523,0.0000,0.0000,0.0000,
05:15:10:484,937049846076764,13.0245,1465,1.2459,70.7896,19.6638,0.0148,25.4030,7.0564,0.0000,0.0000,0.0000,
05:15:11:486,937053052107894,14.0264,967,1.1672,71.9572,19.9881,0.0000,25.4030,7.0564,0.0000,0.0000,0.0000,
05:15:12:488,937056257777152,15.0282,1178,1.1403,73.0981,20.3050,0.0000,25.4030,7.0564,0.0000,0.0000,0.0000,
05:15:13:489,937059461823760,16.0295,1809,1.4785,74.5772,20.7159,0.0625,25.4655,7.0738,0.0000,0.0000,0.0000,
05:15:14:490,937062665340598,17.0306,2769,2.0035,76.5814,21.2726,0.2595,25.7251,7.1459,0.0000,0.0000,0.0000,
05:15:15:492,937065871447872,18.0325,1263,1.1511,77.7328,21.5924,0.0015,25.7266,7.1463,0.0000,0.0000,0.0000,
05:15:16:494,937069078250800,19.0346,806,1.1448,78.8782,21.9106,0.0001,25.7267,7.1463,0.0000,0.0000,0.0000,
05:15:17:496,937072284004188,20.0364,906,1.4149,80.2938,22.3038,0.0458,25.7725,7.1590,0.0000,0.0000,0.0000,
05:15:18:498,937075490023984,21.0383,1186,1.7630,82.0576,22.7938,0.1680,25.9405,7.2057,0.0000,0.0000,0.0000,
05:15:19:499,937078693490658,22.0394,1608,2.3301,84.3887,23.4413,0.4196,26.3603,7.3223,0.0000,0.0000,0.0000,
05:15:20:500,937081895627706,23.0400,1880,1.6261,86.0152,23.8931,0.1386,26.4990,7.3608,0.0000,0.0000,0.0000,
05:15:21:501,937085101556480,24.0419,1185,1.3438,87.3593,24.2665,0.0628,26.5618,7.3783,0.0000,0.0000,0.0000,
05:15:22:502,937088304417841,25.0428,2966,5.3778,92.7397,25.7610,1.6855,28.2480,7.8467,0.0000,0.0000,0.0000,
05:15:23:503,937091506406830,26.0434,3412,5.9624,98.7034,27.4176,1.9784,30.2268,8.3963,0.0000,0.0000,0.0000,
05:15:24:504,937094708457629,27.0441,3150,4.9630,103.6674,28.7965,1.4853,31.7124,8.8090,0.0000,0.0000,0.0000,
05:15:25:504,937097910394475,28.0447,3587,13.2471,116.9168,32.4769,5.2168,36.9301,10.2584,0.0000,0.0000,0.0000,
05:15:26:505,937101112475805,29.0453,3600,13.7126,130.6318,36.2866,5.6173,42.5485,11.8190,0.0000,0.0000,0.0000,
05:15:27:506,937104314647002,30.0460,3600,13.3450,143.9803,39.9945,5.2541,47.8040,13.2789,0.0000,0.0000,0.0000,
05:15:28:506,937107516772119,31.0466,3599,12.9820,156.9648,43.6013,5.0291,52.8340,14.6761,0.0000,0.0000,0.0000,
05:15:29:507,937110719132284,32.0474,3283,10.1785,167.1458,46.4294,3.7666,56.6016,15.7227,0.0000,0.0000,0.0000,
05:15:30:508,937113921164744,33.0480,3599,14.0034,181.1520,50.3200,5.7671,62.3699,17.3250,0.0000,0.0000,0.0000,
05:15:31:508,937117123149946,34.0487,3591,13.2512,194.4059,54.0016,5.1665,67.5374,18.7604,0.0000,0.0000,0.0000,
