System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:03:23:343,831107157671275,1.0005,3301,2.1862,2.1863,0.6073,0.2715,0.2715,0.0754,0.0000,0.0000,0.0000,
20:03:24:344,831110359817656,2.0012,2294,1.7379,3.9246,1.0902,0.1294,0.4009,0.1114,0.0000,0.0000,0.0000,
20:03:25:345,831113561841460,3.0018,3597,21.6660,25.5952,7.1098,12.3656,12.7690,3.5470,0.0000,0.0000,0.0000,
20:03:26:345,831116763897815,4.0025,3595,14.3457,39.9439,11.0955,6.1995,18.9698,5.2694,0.0000,0.0000,0.0000,
20:03:27:346,831119965912029,5.0031,3598,13.9044,53.8511,14.9586,5.8577,24.8287,6.8969,0.0000,0.0000,0.0000,
20:03:28:347,831123167960218,6.0037,3599,14.5376,68.3913,18.9976,6.3292,31.1590,8.6553,0.0000,0.0000,0.0000,
20:03:29:348,831126373792512,7.0055,2395,11.5284,79.9222,22.2006,4.7724,35.9324,9.9812,0.0000,0.0000,0.0000,
20:03:30:350,831129579061356,8.0072,901,1.3098,81.2327,22.5646,0.0004,35.9329,9.9814,0.0000,0.0000,0.0000,
20:03:31:352,831132785464320,9.0092,897,1.3021,82.5353,22.9265,0.0001,35.9329,9.9814,0.0000,0.0000,0.0000,
20:03:32:354,831135992244112,10.0113,837,1.3032,83.8392,23.2887,0.0000,35.9329,9.9814,0.0000,0.0000,0.0000,
20:03:33:356,831139198996272,11.0134,841,1.3088,85.1487,23.6524,0.0000,35.9329,9.9814,0.0000,0.0000,0.0000,
20:03:34:358,831142405785680,12.0155,888,1.3183,86.4677,24.0188,0.0001,35.9330,9.9814,0.0000,0.0000,0.0000,
20:03:35:360,831145611542224,13.0173,885,1.3565,87.8249,24.3958,0.0093,35.9423,9.9840,0.0000,0.0000,0.0000,
20:03:36:362,831148815551800,14.0186,1302,1.3241,89.1495,24.7638,0.0032,35.9455,9.9849,0.0000,0.0000,0.0000,
20:03:37:363,831152019220520,15.0198,1721,1.4948,90.6448,25.1791,0.0528,35.9983,9.9995,0.0000,0.0000,0.0000,
20:03:38:363,831155221482225,16.0205,3089,6.6381,97.2848,27.0236,2.4628,38.4618,10.6838,0.0000,0.0000,0.0000,
20:03:39:364,831158423596506,17.0211,3597,14.1825,111.4700,30.9639,6.0192,44.4821,12.3561,0.0000,0.0000,0.0000,
20:03:40:365,831161625717166,18.0218,3599,14.8070,126.2805,35.0779,6.7349,51.2186,14.2274,0.0000,0.0000,0.0000,
20:03:41:365,831164827903249,19.0225,3598,13.9814,140.2655,38.9626,5.9036,57.1237,15.8677,0.0000,0.0000,0.0000,
20:03:42:366,831168029857003,20.0231,3597,13.9832,154.2513,42.8476,5.9014,63.0262,17.5073,0.0000,0.0000,0.0000,
20:03:43:367,831171231854804,21.0237,3598,13.8900,168.1440,46.7067,5.7738,68.8011,19.1114,0.0000,0.0000,0.0000,
20:03:44:367,831174433878650,22.0244,3597,14.1069,182.2537,50.6260,5.9388,74.7411,20.7614,0.0000,0.0000,0.0000,
20:03:45:368,831177635884663,23.0250,3599,14.3071,196.5637,54.6010,6.0889,80.8312,22.4531,0.0000,0.0000,0.0000,
