System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
09:08:00:511,705274285867275,1.0006,3551,21.2410,21.2432,5.9009,11.8161,11.8174,3.2826,0.0000,0.0000,0.0000,
09:08:01:512,705277488389236,2.0014,2705,13.3267,34.5733,9.6037,5.5032,17.3220,4.8117,0.0000,0.0000,0.0000,
09:08:02:512,705280690450301,3.0020,3596,13.7221,48.2984,13.4162,5.7556,23.0788,6.4108,0.0000,0.0000,0.0000,
09:08:03:513,705283892504285,4.0027,3597,13.8796,62.1808,17.2725,5.8157,28.8957,8.0266,0.0000,0.0000,0.0000,
09:08:04:515,705287098325616,5.0045,2684,11.3099,73.4932,20.4148,4.6509,33.5476,9.3188,0.0000,0.0000,0.0000,
09:08:05:517,705290304579232,6.0064,925,1.3331,74.8270,20.7853,0.0065,33.5541,9.3206,0.0000,0.0000,0.0000,
09:08:06:518,705293509783869,7.0081,986,1.4173,76.2449,21.1791,0.0293,33.5834,9.3287,0.0000,0.0000,0.0000,
09:08:07:520,705296716040640,8.0100,1030,1.5245,77.7700,21.6028,0.0646,33.6481,9.3467,0.0000,0.0000,0.0000,
09:08:08:808,705300834955232,9.2972,931,1.4211,79.5969,22.1103,0.0448,33.7056,9.3627,0.0000,0.0000,0.0000,
09:08:09:810,705304041751200,10.2993,1021,1.3202,80.9178,22.4772,0.0018,33.7075,9.3632,0.0000,0.0000,0.0000,
09:08:10:812,705307248436256,11.3014,862,1.2985,82.2169,22.8380,0.0000,33.7075,9.3632,0.0000,0.0000,0.0000,
09:08:11:813,705310452874384,12.3028,1171,1.3532,83.5708,23.2141,0.0048,33.7122,9.3645,0.0000,0.0000,0.0000,
09:08:12:814,705313655176637,13.3035,3548,12.3028,95.8773,26.6326,4.9265,38.6402,10.7334,0.0000,0.0000,0.0000,
09:08:13:815,705316857153678,14.3041,3588,13.7215,109.6013,30.4448,5.7654,44.4066,12.3352,0.0000,0.0000,0.0000,
09:08:14:815,705320059147936,15.3048,3570,14.3099,123.9139,34.4205,6.1454,50.5532,14.0426,0.0000,0.0000,0.0000,
09:08:15:816,705323261152314,16.3054,3559,14.2363,138.1531,38.3759,6.0164,56.5708,15.7141,0.0000,0.0000,0.0000,
09:08:16:816,705326463312282,17.3061,3591,13.3101,151.4660,42.0739,5.5095,62.0815,17.2449,0.0000,0.0000,0.0000,
09:08:17:817,705329665469003,18.3068,3598,13.5604,165.0297,45.8416,5.5839,67.6667,18.7963,0.0000,0.0000,0.0000,
09:08:18:818,705332867579133,19.3074,3588,13.7187,178.7516,49.6532,5.6646,73.3327,20.3702,0.0000,0.0000,0.0000,
09:08:19:818,705336069533588,20.3080,3568,13.4089,192.1630,53.3786,5.5076,78.8414,21.9004,0.0000,0.0000,0.0000,
09:08:20:819,705339271500913,21.3086,3595,13.9035,206.0691,57.2414,5.9103,84.7527,23.5424,0.0000,0.0000,0.0000,
09:08:21:820,705342473503866,22.3093,3590,13.8040,219.8759,61.0766,5.7760,90.5298,25.1472,0.0000,0.0000,0.0000,
