System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
18:34:52:423,261153083343582,1.0005,3550,18.6591,18.6609,5.1836,9.6856,9.6865,2.6907,0.0000,0.0000,0.0000,
18:34:53:424,261156285402292,2.0012,3602,13.5059,32.1699,8.9361,5.4973,15.1851,4.2181,0.0000,0.0000,0.0000,
18:34:54:425,261159487394155,3.0018,3591,13.7326,45.9052,12.7514,5.5874,20.7736,5.7705,0.0000,0.0000,0.0000,
18:34:55:425,261162689533768,4.0025,3583,12.3437,58.2517,16.1810,4.8820,25.6567,7.1269,0.0000,0.0000,0.0000,
18:34:56:426,261165891577623,5.0031,3598,13.4816,71.7362,19.9267,5.4961,31.1540,8.6539,0.0000,0.0000,0.0000,
18:34:57:427,261169093575104,6.0037,3599,13.1648,84.9035,23.5843,5.3730,36.5280,10.1467,0.0000,0.0000,0.0000,
18:34:58:427,261172295615496,7.0044,3598,13.7487,98.6551,27.4042,5.5826,42.1118,11.6977,0.0000,0.0000,0.0000,
18:34:59:428,261175497631985,8.0050,3599,13.2211,111.8787,31.0774,5.2998,47.4126,13.1702,0.0000,0.0000,0.0000,
18:35:00:429,261178699657672,9.0057,3599,13.6646,125.5461,34.8739,5.5082,52.9219,14.7005,0.0000,0.0000,0.0000,
18:35:01:429,261181901835147,10.0063,3590,13.4368,138.9857,38.6071,5.3382,58.2612,16.1837,0.0000,0.0000,0.0000,
18:35:02:430,261185103952733,11.0070,3600,13.2666,152.2554,42.2932,5.2071,63.4695,17.6304,0.0000,0.0000,0.0000,
18:35:03:431,261188306075284,12.0077,3596,13.8646,166.1227,46.1452,5.7921,69.2628,19.2397,0.0000,0.0000,0.0000,
18:35:04:431,261191508071915,13.0083,3598,13.3940,179.5193,49.8665,5.3214,74.5851,20.7181,0.0000,0.0000,0.0000,
18:35:05:432,261194710058728,14.0089,3600,13.1808,192.7027,53.5285,5.1558,79.7419,22.1505,0.0000,0.0000,0.0000,
