System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
09:58:46:456,715021294665241,1.0009,2929,1.8640,1.8642,0.5178,0.1607,0.1607,0.0446,0.0000,0.0000,0.0000,
09:58:47:457,715024498521896,2.0021,1064,1.5324,3.3971,0.9436,0.0695,0.2302,0.0640,0.0000,0.0000,0.0000,
09:58:48:459,715027704753664,3.0040,812,1.3583,4.7559,1.3211,0.0189,0.2491,0.0692,0.0000,0.0000,0.0000,
09:58:49:460,715030907751348,4.0050,3549,16.5028,21.2667,5.9074,9.1651,9.4186,2.6163,0.0000,0.0000,0.0000,
09:58:50:461,715034109852267,5.0056,3597,13.9880,35.2579,9.7939,5.9345,15.3545,4.2651,0.0000,0.0000,0.0000,
09:58:51:461,715037311873675,6.0063,3593,13.9324,49.1931,13.6648,5.8940,21.2496,5.9027,0.0000,0.0000,0.0000,
09:58:52:462,715040513891994,7.0069,3595,13.5020,62.6979,17.4161,5.6568,26.9076,7.4743,0.0000,0.0000,0.0000,
09:58:53:463,715043715958219,8.0075,3590,13.3867,76.0876,21.1354,5.6445,32.5533,9.0426,0.0000,0.0000,0.0000,
09:58:54:463,715046918026004,9.0082,3594,2.5794,78.6676,21.8521,0.4003,32.9537,9.1538,0.0000,0.0000,0.0000,
09:58:55:465,715050124028080,10.0100,906,1.6410,80.3090,22.3081,0.0954,33.0491,9.1803,0.0000,0.0000,0.0000,
09:58:56:467,715053329796328,11.0119,878,1.3080,81.6177,22.6716,0.0000,33.0491,9.1803,0.0000,0.0000,0.0000,
09:58:57:469,715056536356656,12.0139,896,1.3710,82.9893,23.0526,0.0145,33.0637,9.1843,0.0000,0.0000,0.0000,
09:58:58:720,715060540144758,13.2651,2802,1.8871,85.3489,23.7080,0.2045,33.3194,9.2554,0.0000,0.0000,0.0000,
09:58:59:722,715063746280864,14.2670,1128,1.4971,86.8464,24.1240,0.0561,33.3755,9.2710,0.0000,0.0000,0.0000,
09:59:00:724,715066952925184,15.2691,1521,1.3284,88.1755,24.4932,0.0042,33.3797,9.2721,0.0000,0.0000,0.0000,
09:59:01:726,715070159657632,16.2712,862,1.3910,89.5671,24.8798,0.0114,33.3911,9.2753,0.0000,0.0000,0.0000,
09:59:02:727,715073362518647,17.2721,3418,9.4579,99.0295,27.5082,3.6861,37.0789,10.2997,0.0000,0.0000,0.0000,
09:59:03:728,715076564571883,18.2727,3599,14.0495,113.0819,31.4116,5.9650,43.0452,11.9570,0.0000,0.0000,0.0000,
09:59:04:729,715079766965840,19.2735,2969,12.6980,125.7825,34.9396,5.1996,48.2458,13.4016,0.0000,0.0000,0.0000,
09:59:05:729,715082969119383,20.2742,3599,14.2834,140.0691,38.9081,6.1057,54.3529,15.0980,0.0000,0.0000,0.0000,
09:59:06:730,715086171162190,21.2748,3596,13.1361,153.2079,42.5578,5.4109,59.7649,16.6014,0.0000,0.0000,0.0000,
09:59:07:730,715089373178955,22.2754,3600,14.1197,167.3304,46.4807,5.9077,65.6737,18.2427,0.0000,0.0000,0.0000,
09:59:08:731,715092575173672,23.2761,3590,13.7951,181.1283,50.3134,5.7326,71.4075,19.8354,0.0000,0.0000,0.0000,
09:59:09:732,715095777208789,24.2767,3581,14.0858,195.2169,54.2269,5.8844,77.2930,21.4703,0.0000,0.0000,0.0000,
