System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
23:59:23:740,599940778239415,1.0005,3592,18.5175,18.5186,5.1440,9.6012,9.6017,2.6672,0.0000,0.0000,0.0000,
23:59:24:740,599943980240424,2.0011,3583,13.2712,31.7924,8.8312,5.3301,14.9329,4.1480,0.0000,0.0000,0.0000,
23:59:25:741,599947182347991,3.0018,3575,12.3017,44.0965,12.2490,4.7620,19.6959,5.4711,0.0000,0.0000,0.0000,
23:59:26:742,599950384349975,4.0024,3593,13.4168,57.5160,15.9767,5.3562,25.0531,6.9592,0.0000,0.0000,0.0000,
23:59:27:742,599953586341736,5.0030,3577,13.4389,70.9575,19.7104,5.3629,30.4171,8.4492,0.0000,0.0000,0.0000,
23:59:28:743,599956788501082,6.0037,3599,13.1656,84.1256,23.3682,5.2307,35.6488,9.9024,0.0000,0.0000,0.0000,
23:59:29:744,599959990640715,7.0044,3600,13.8980,98.0272,27.2298,5.6764,41.3266,11.4796,0.0000,0.0000,0.0000,
23:59:30:744,599963192616640,8.0050,2980,12.3294,110.3588,30.6552,4.7810,46.1085,12.8079,0.0000,0.0000,0.0000,
23:59:31:745,599966394637166,9.0056,3597,13.1702,123.5316,34.3143,5.1638,51.2733,14.2426,0.0000,0.0000,0.0000,
23:59:32:745,599969596737384,10.0063,3600,12.8360,136.3706,37.8807,4.9688,56.2432,15.6231,0.0000,0.0000,0.0000,
23:59:33:746,599972798734446,11.0069,3595,13.0530,149.4261,41.5073,5.1032,61.3473,17.0409,0.0000,0.0000,0.0000,
23:59:34:747,599976000737309,12.0075,3599,13.1291,162.5578,45.1549,5.1460,66.4943,18.4706,0.0000,0.0000,0.0000,
23:59:35:747,599979202730318,13.0082,3600,13.2059,175.7663,48.8240,5.2192,71.7145,19.9207,0.0000,0.0000,0.0000,
23:59:36:748,599982404791944,14.0088,3564,13.9439,189.7130,52.6981,5.7209,77.4366,21.5102,0.0000,0.0000,0.0000,
