System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
04:08:43:970,647813442569905,1.0005,3580,18.1570,18.1584,5.0440,9.4423,9.4430,2.6231,0.0000,0.0000,0.0000,
04:08:44:971,647816644630478,2.0012,3595,13.3406,31.5020,8.7505,5.3507,14.7949,4.1097,0.0000,0.0000,0.0000,
04:08:45:971,647819846670827,3.0018,3599,13.3155,44.8203,12.4501,5.2807,20.0767,5.5769,0.0000,0.0000,0.0000,
04:08:46:972,647823048644712,4.0024,3600,13.8499,58.6729,16.2980,5.6414,25.7192,7.1442,0.0000,0.0000,0.0000,
04:08:47:973,647826250790717,5.0031,3596,13.6818,72.3574,20.0993,5.7765,31.4969,8.7491,0.0000,0.0000,0.0000,
04:08:48:973,647829452718967,6.0037,3583,14.3470,86.7069,24.0853,6.0908,37.5887,10.4413,0.0000,0.0000,0.0000,
04:08:49:974,647832654679979,7.0043,3599,13.4041,100.1135,27.8093,5.3614,42.9512,11.9309,0.0000,0.0000,0.0000,
04:08:50:975,647835856687447,8.0049,3590,13.2266,113.3427,31.4841,5.2136,48.1658,13.3794,0.0000,0.0000,0.0000,
04:08:51:975,647839058704160,9.0056,3594,13.2945,126.6398,35.1777,5.3943,53.5612,14.8781,0.0000,0.0000,0.0000,
04:08:52:976,647842260723677,10.0062,3599,13.4158,140.0584,38.9051,5.3561,58.9183,16.3662,0.0000,0.0000,0.0000,
04:08:53:976,647845462693661,11.0068,3592,13.4651,153.5261,42.6461,5.3742,64.2936,17.8593,0.0000,0.0000,0.0000,
04:08:54:977,647848664778621,12.0075,3597,13.4954,167.0240,46.3956,5.3810,69.6756,19.3543,0.0000,0.0000,0.0000,
04:08:55:978,647851866743598,13.0081,3557,13.5318,180.5583,50.1551,5.4227,75.0993,20.8609,0.0000,0.0000,0.0000,
04:08:56:978,647855068706702,14.0087,3600,13.3460,193.9069,53.8630,5.3198,80.4201,22.3389,0.0000,0.0000,0.0000,
