System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
16:38:46:950,791822758388485,1.0009,3108,2.0427,2.0429,0.5675,0.2682,0.2682,0.0745,0.0000,0.0000,0.0000,
16:38:47:951,791825960626976,2.0016,3503,8.8744,10.9199,3.0333,4.8428,5.1124,1.4201,0.0000,0.0000,0.0000,
16:38:48:951,791829162671531,3.0023,3591,18.9028,29.8267,8.2852,9.8250,14.9395,4.1499,0.0000,0.0000,0.0000,
16:38:49:952,791832364688744,4.0029,3583,14.5841,44.4138,12.3372,6.2315,21.1723,5.8812,0.0000,0.0000,0.0000,
16:38:50:953,791835566839072,5.0036,3589,14.2288,58.6456,16.2904,6.0047,27.1783,7.5495,0.0000,0.0000,0.0000,
16:38:51:953,791838769008782,6.0042,3590,14.0922,72.7411,20.2059,5.9319,33.1116,9.1977,0.0000,0.0000,0.0000,
16:38:52:954,791841971907470,7.0051,2968,6.6741,79.4167,22.0602,2.4483,35.5604,9.8779,0.0000,0.0000,0.0000,
16:38:53:956,791845177910624,8.0070,1002,1.3083,80.7253,22.4237,0.0024,35.5628,9.8786,0.0000,0.0000,0.0000,
16:38:55:30,791848615025808,9.0811,855,1.3160,82.1367,22.8157,0.0013,35.5642,9.8789,0.0000,0.0000,0.0000,
16:38:56:32,791851820721652,10.0829,1002,1.3378,83.4751,23.1875,0.0058,35.5700,9.8806,0.0000,0.0000,0.0000,
16:38:57:34,791855025892669,11.0845,891,1.3456,84.8213,23.5615,0.0078,35.5778,9.8827,0.0000,0.0000,0.0000,
16:38:58:35,791858229368386,12.0856,1567,1.6565,86.4785,24.0218,0.0843,35.6621,9.9061,0.0000,0.0000,0.0000,
16:38:59:37,791861435369440,13.0875,904,1.8918,88.3708,24.5474,0.1752,35.8373,9.9548,0.0000,0.0000,0.0000,
16:39:00:83,791864782598880,14.1335,1163,1.3806,89.8137,24.9483,0.0110,35.8488,9.9580,0.0000,0.0000,0.0000,
16:39:01:84,791867988691648,15.1354,864,1.3128,91.1269,25.3130,0.0022,35.8510,9.9586,0.0000,0.0000,0.0000,
16:39:02:85,791871191846298,16.1364,3591,11.7580,102.8909,28.5808,4.9795,40.8330,11.3425,0.0000,0.0000,0.0000,
16:39:03:86,791874393915112,17.1370,3595,13.7504,116.6442,32.4012,6.0820,46.9163,13.0323,0.0000,0.0000,0.0000,
16:39:04:87,791877595810827,18.1376,3586,14.7267,131.3733,36.4926,6.7029,53.6203,14.8945,0.0000,0.0000,0.0000,
16:39:05:87,791880797826481,19.1383,3587,15.5866,146.9628,40.8230,7.2763,60.8980,16.9161,0.0000,0.0000,0.0000,
16:39:06:88,791883999734344,20.1389,3585,14.9143,161.8797,44.9666,6.6906,67.5897,18.7749,0.0000,0.0000,0.0000,
16:39:07:89,791887201827604,21.1395,3585,14.7810,176.6634,49.0732,6.5952,74.1862,20.6073,0.0000,0.0000,0.0000,
16:39:08:89,791890403994455,22.1402,3588,14.8978,191.5642,53.2123,6.6940,80.8815,22.4671,0.0000,0.0000,0.0000,
16:39:09:90,791893606020849,23.1408,3122,13.8549,205.4219,57.0616,6.0864,86.9692,24.1581,0.0000,0.0000,0.0000,
