System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
06:10:47:901,1224209140534952,1.0005,3553,19.4083,19.4100,5.3917,10.2750,10.2759,2.8544,0.0000,0.0000,0.0000,
06:10:48:901,1224212342622810,2.0012,3583,13.5704,32.9835,9.1621,5.4844,15.7615,4.3782,0.0000,0.0000,0.0000,
06:10:49:902,1224215544701693,3.0018,3595,13.8392,46.8256,13.0071,5.6659,21.4286,5.9524,0.0000,0.0000,0.0000,
06:10:50:902,1224218746734208,4.0025,3596,10.5460,57.3738,15.9372,4.1843,25.6137,7.1149,0.0000,0.0000,0.0000,
06:10:51:903,1224221948753312,5.0031,3594,13.1162,70.4927,19.5813,5.2018,30.8166,8.5602,0.0000,0.0000,0.0000,
06:10:52:904,1224225150822292,6.0038,3570,13.2780,83.7734,23.2704,5.2715,36.0891,10.0248,0.0000,0.0000,0.0000,
06:10:53:904,1224228352787176,7.0044,3590,13.4662,97.2421,27.0117,5.3899,41.4800,11.5222,0.0000,0.0000,0.0000,
06:10:54:905,1224231554875968,8.0050,3598,14.2978,111.5427,30.9841,6.2298,47.7111,13.2531,0.0000,0.0000,0.0000,
06:10:55:906,1224234756944299,9.0057,3598,13.8737,125.4189,34.8386,5.9095,53.6216,14.8949,0.0000,0.0000,0.0000,
06:10:56:906,1224237958862720,10.0063,3595,14.1245,139.5460,38.7628,6.0779,59.7007,16.5835,0.0000,0.0000,0.0000,
06:10:57:907,1224241160945806,11.0069,3587,10.2826,149.8306,41.6196,4.2324,63.9338,17.7594,0.0000,0.0000,0.0000,
06:10:58:908,1224244363098775,12.0076,3596,13.9135,163.7470,45.4853,5.9661,69.9012,19.4170,0.0000,0.0000,0.0000,
06:10:59:908,1224247565244730,13.0083,3570,14.1556,177.9056,49.4182,6.0962,75.9987,21.1108,0.0000,0.0000,0.0000,
06:11:00:909,1224250768088692,14.0092,3335,11.9006,189.8088,52.7247,4.8128,80.8126,22.4479,0.0000,0.0000,0.0000,
06:11:01:910,1224253970232904,15.0098,3594,12.2102,202.0220,56.1172,5.1435,85.9573,23.8770,0.0000,0.0000,0.0000,
