System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:41:57:144,562031730944305,1.0005,3568,18.7268,18.7281,5.2023,9.7130,9.7137,2.6982,0.0000,0.0000,0.0000,
20:41:58:145,562034933232872,2.0012,3599,13.4565,32.1876,8.9410,5.4085,15.1233,4.2009,0.0000,0.0000,0.0000,
20:41:59:146,562038135284267,3.0019,3267,12.6410,44.8313,12.4531,4.9285,20.0529,5.5702,0.0000,0.0000,0.0000,
20:42:00:146,562041337227572,4.0025,3568,13.4639,58.2977,16.1938,5.4029,25.4567,7.0713,0.0000,0.0000,0.0000,
20:42:01:147,562044539221469,5.0031,3599,13.0517,71.3519,19.8200,5.1664,30.6241,8.5067,0.0000,0.0000,0.0000,
20:42:02:148,562047741230103,6.0037,3599,13.2841,84.6386,23.5107,5.3130,35.9382,9.9828,0.0000,0.0000,0.0000,
20:42:03:148,562050943186123,7.0043,3599,13.2597,97.9008,27.1947,5.2627,41.2018,11.4450,0.0000,0.0000,0.0000,
20:42:04:149,562054145139697,8.0050,3598,12.6099,110.5131,30.6981,4.9068,46.1096,12.8082,0.0000,0.0000,0.0000,
20:42:05:149,562057347132264,9.0056,3599,13.0518,123.5674,34.3243,5.1458,51.2564,14.2379,0.0000,0.0000,0.0000,
20:42:06:150,562060549135639,10.0062,3599,12.0733,135.6431,37.6786,4.5947,55.8520,15.5144,0.0000,0.0000,0.0000,
20:42:07:151,562063751306144,11.0069,3596,13.1288,148.7743,41.3262,5.2062,61.0591,16.9609,0.0000,0.0000,0.0000,
20:42:08:151,562066953292727,12.0075,3598,13.6174,162.3943,45.1095,5.5498,66.6100,18.5028,0.0000,0.0000,0.0000,
20:42:09:152,562070155707476,13.0083,3257,12.6187,175.0156,48.6154,4.9252,71.5362,19.8712,0.0000,0.0000,0.0000,
20:42:10:153,562073357901355,14.0089,3598,13.0281,188.0466,52.2352,5.1962,76.7335,21.3149,0.0000,0.0000,0.0000,
