System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
11:55:59:575,184568085920829,1.0005,3573,18.7021,18.7035,5.1954,9.6957,9.6964,2.6934,0.0000,0.0000,0.0000,
11:56:00:576,184571288137626,2.0012,3597,13.2808,31.9874,8.8854,5.3710,15.0686,4.1857,0.0000,0.0000,0.0000,
11:56:01:577,184574490254318,3.0019,3598,13.1163,45.1069,12.5297,5.1761,20.2459,5.6239,0.0000,0.0000,0.0000,
11:56:02:577,184577692452945,4.0026,3591,13.2697,58.3795,16.2165,5.2466,25.4937,7.0816,0.0000,0.0000,0.0000,
11:56:03:578,184580894531994,5.0032,3549,13.3231,71.7057,19.9182,5.3049,30.7997,8.5555,0.0000,0.0000,0.0000,
11:56:04:579,184584096481576,6.0038,3596,13.1187,84.8268,23.5630,5.1906,35.9913,9.9976,0.0000,0.0000,0.0000,
11:56:05:579,184587298458795,7.0044,3599,13.1094,97.9387,27.2052,5.1854,41.1776,11.4382,0.0000,0.0000,0.0000,
11:56:06:580,184590500559540,8.0051,3587,13.2238,111.1651,30.8792,5.2022,46.3809,12.8836,0.0000,0.0000,0.0000,
11:56:07:580,184593702694446,9.0058,3596,13.1354,124.3037,34.5288,5.1579,51.5400,14.3167,0.0000,0.0000,0.0000,
11:56:08:581,184596904755796,10.0064,3598,12.9601,137.2665,38.1296,5.0654,56.6064,15.7240,0.0000,0.0000,0.0000,
11:56:09:582,184600106699671,11.0070,3589,13.2633,150.5322,41.8145,5.1764,61.7838,17.1622,0.0000,0.0000,0.0000,
11:56:10:582,184603308661495,12.0076,3599,13.3622,163.8970,45.5269,5.2175,67.0023,18.6117,0.0000,0.0000,0.0000,
11:56:11:583,184606510636654,13.0082,3581,12.9295,176.8289,49.1191,5.0513,72.0546,20.0152,0.0000,0.0000,0.0000,
11:56:12:584,184609712636448,14.0089,3595,13.0815,189.9131,52.7536,5.0995,77.1551,21.4320,0.0000,0.0000,0.0000,
